track_id,name,artist,spotify_id,energy,valence
TRUWNCQ12903CD1558,Subdivisions,Rush,0n3TDqqbs7epxzHUi3QbC5,0.856,0.489
TRUTCLE128F427EE70,Leaves That Are Green,Simon & Garfunkel,06FqnmGcvw0VHd7OOlWgQm,0.16,0.288
TRBXRYB128F4288EAC,Mood for a Day,Yes,0wSOgA47466miewTxOBn8K,0.273,0.121
TRDJGGU128E079223D,I'm So Glad,Cream,0VpQr4PSaVPNn8kFMCH6BZ,0.585,0.372
TRIQLZJ128F4264FEA,Foreplay/Long Time,Boston,0e7KsJwYBQOO2arCmwTgUu,0.657,0.21
TRKGUDT128F93333D2,Fall on Me,R.E.M.,0BXvxzc3ekyI9wnU0V9bRK,0.603,0.517
TRGDYQU128F1477ABE,Takin' Care Of Business,Bachman-Turner Overdrive,06oKBBXXDzoKrydbr3Df1f,0.982,0.433
TRCWIMN128F4250AF0,Sweet Lady,Queen,04PZ2qhA1F1DLi5kUsyKEo,0.797,0.561
TRUKJEY128F92E6A86,Rumble,Link Wray,02FJBhBhZ4viSsUJ6pbGR8,0.609,0.547
TRALXLY128F148B35B,Caught Up in You,.38 Special,06aci9iLy53BqdnOmcJvIb,0.748,0.828
TRMOXTH12903CAF494,Hocus Pocus,Focus,0DY5Nptf7T7Y3qWevzJjjT,0.83,0.39
TRLVWUX128F930B34C,Some Weird Sin,Iggy Pop,0I9wOTl8YRHYA8biOphMAS,0.865,0.505
TRCPQMA128F426E854,Take Me Home,Phil Collins,26rru1oBlpuo4SxEps9tsM,0.538,0.581
TRNRYAK128F423EAC4,Hang on to Your Ego,The Beach Boys,4ZSBGLE9j9buk6DXVSryBI,0.741,0.506
TRYBVBX12903C9A9F6,Coma,Guns N' Roses,34Lo0oc0QDJ1wlepfnWHQI,0.913,0.263
TRSWUOY128F930D58B,Poison Heart,Ramones,01cN5hV6673wJZUBWiQjRT,0.962,0.64
TRARDNR128F42264DF,Incense And Peppermints,Strawberry Alarm Clock,0GClTIViIXefgUGN5V2zbx,0.767,0.612
TRSTSLR128EF342C1E,Saturday Night's Alright For Fighting,Elton John,02itovzGbVGpLAalZ1z0js,0.98,0.962
TRIWQQL128F930B1FF,Hard Luck Woman,Kiss,047uDkoUei79B44ZRKuDTd,0.903,0.964
TRIODUT12903CB76C5,Rock and Roll Music,Chuck Berry,002wmBZozK5sTCWWwB6OQw,0.912,0.829
TRXRQSI128F428FF82,Let It Down,George Harrison,1ZUElyUqmcoMFiwI3no0ye,0.658,0.341
TRLUXGO12903C9C79B,Year of the Cat,Al Stewart,012AMaOErLmNdXZfkDYcjQ,0.635,0.568
TRRGCXU128F14596E6,The Waiting,Tom Petty and The Heartbreakers,0c8gwbAYTSVR7pSb3zv9TL,0.917,0.699
TRJWRWX128F9344A59,One More Cup of Coffee,Bob Dylan,09OWNKNCzo54hTo7YohKLm,0.473,0.306
TRFUZXN128F933D22C,Funtime,Iggy Pop,04lboKJT9e7KNlQbjwCSj6,0.47,0.209
TRGBEON128F42490F5,Box of Rain,Grateful Dead,18vdlwEDTIw5ZpHxRk7ZBk,0.535,0.773
TRQXZDV128F92FC622,Toys in the Attic,Aerosmith,0tbMN5c7FivDawyJKDvjx9,0.89,0.499
TRAIKRQ128F429AFD6,The Zoo,Scorpions,0aWtm4AMNA51dRd1aaZd6O,0.751,0.256
TRTPGKD128F92F24EF,Word Forward,Foo Fighters,74QDbj3qdHQhofu01RyFtT,0.866,0.174
TRGDGPF128F4272B18,When I See You Smile,Bad English,00CP7kE1QGqsE6y6msNguC,0.637,0.331
TRZYLFW128F4253378,There Was a Time,Guns N' Roses,1n5mXt7KA3nBb3Ei7MQQ9g,0.92,0.388
TRBTHTP128F1459C0C,I Can See Clearly Now,Johnny Nash,07NSU4xyW6M2z850uzH3e3,0.586,0.675
TRYTTGO12903CBEBD0,Kiss On My List,Hall & Oates,0Ch7QC0RB6Z6tOc4PN4PlS,0.836,0.969
TRIQNKJ128F4236065,Hey Hey,Eric Clapton,1JStNBwYJQ0VK4pLrosqQ7,0.527,0.689
TRRWPUU12903CDAF14,Power to the People,John Lennon,1L3CH9rWdLJTRP3I8J9KEh,0.638,0.813
TRAMFMT128F9319948,Metal Guru,T. Rex,063IJQL27sztImRUWrgzXU,0.819,0.606
TRAVLOE12903CB0D31,Life's Been Good,Joe Walsh,0bVLBXaFW7Rwx4hiI3mGdD,0.476,0.542
TRTRURB12903CB4B31,Stray Cat Blues,The Rolling Stones,04EncJc80PmZONT4Pbe4Gk,0.797,0.427
TRCQUHU128F426CA10,Pump It Up,Elvis Costello & The Attractions,0JgMHia55MBfhfqZIRi3kF,0.814,0.965
TRXDYUE128F429FC3F,Molina,Creedence Clearwater Revival,07l6JFwSC4I9ZRVQBDfQY9,0.532,0.805
TRHICCJ128F932F7EC,When a Blind Man Cries,Deep Purple,05eJkM6ro4pS0WIvhQvmNX,0.139,0.17
TRCQNPV128F931B8C0,Politician,Cream,0HFgUUhjrFY6sxlGqQ9Dws,0.578,0.651
TRJXLTW128F933C119,Tea In The Sahara,The Police,0e3z7uwzqAh1ElIepzHWv2,0.214,0.296
TRXYAKW12903CB7853,The Long Run,Eagles,26WL0QL76VAIaUMcB3fx3o,0.521,0.969
TRFRJOM12903CE2A74,Stop Breaking Down,The Rolling Stones,09eg3FGzsZQbZk8qEXhJIA,0.891,0.91
TRFSKAX128E0786BB9,Silence Is Golden,The Tremeloes,061hhnDT3NVaaLywgq5QOQ,0.441,0.719
TRDGDGW128F14AA1E8,You Gotta Move,The Rolling Stones,13lOgtjCRglDrUpyQnElxH,0.427,0.802
TRXVWNK128F92E276E,Have You Ever Really Loved a Woman?,Bryan Adams,0zM1AyagtXphAIgK0RbEKf,0.529,0.352
TREMVBZ12903CE380E,Suite: Judy Blue Eyes,"Crosby, Stills & Nash",0tAu4mUSm9xCno0kT3rvXl,0.382,0.284
TRAHFOR128F4284B75,A House Is Not a Motel,Love,0yqPGUloj52QHBKbVWfBso,0.945,0.763
TRYHFOW128F423E90C,Unchained,Van Halen,0G3h654mMPnks3JZXHk4X4,0.875,0.482
TRALFUX128F9359EAB,Bad Apples,Guns N' Roses,1GS5mCcIPaJ6X6MhUNakG1,0.979,0.573
TRJEROO128F4284A64,Sirius,The Alan Parsons Project,0XP9tccEqHdt8y2SByHvBd,0.458,0.0352
TROVGLQ128F4262EBD,I Hate Myself for Loving You,Joan Jett and the Blackhearts,0YsLCwWyZFVtc88wNP2Q87,0.946,0.563
TRLLQMX128F92FF0E2,The Last Resort,Eagles,0MrZG1nTNQVzeSJKi6gFVF,0.28,0.299
TROIERI128F425F681,New Age,The Velvet Underground,0eQXMjkdy9s84rkWpB1WyS,0.415,0.356
TRUUZSG128E07844D4,Feelin' Alright,Joe Cocker,0fmNcDkYe0ojAVt4YOVieE,0.796,0.904
TRNDJUO128F9352386,"Oh, Sister",Bob Dylan,08SpJmCsde5wLgh7hSkzoh,0.391,0.408
TRUGMDC128F92FE455,Maria Maria,Santana,3VzlDoXAn97MRfSxjBEkYb,0.795,0.773
TROVDPS128F146879D,From the Beginning,"Emerson, Lake & Palmer",08Iw5rfOlo9Nm0iHJ1fEJg,0.444,0.403
TRUWCLJ128F92E17C9,The Stroke,Billy Squier,0GWFYOdq5xsrR9CZNiCEVC,0.512,0.734
TRANKUM128F14AEA6B,Yearnin',The Black Keys,3jXyrjDussGRametMR9Hrd,0.916,0.779
TRXLYHD128F1499FC0,Up to Me,Jethro Tull,1mIOWPVbohwTlkMUwYdwNK,0.455,0.704
TRDAWAM128F42958B6,Nebraska,Bruce Springsteen,0d203saAKg7zEya0dl3KVZ,0.0441,0.187
TRSEJLA128F42792DA,Half Moon,Janis Joplin,07Kgy7y1ruJlrQyGFbY3l5,0.563,0.625
TRSAWJA128F1492D5E,Love Ain't No Stranger,Whitesnake,0KdvDPqjICXB4Y1tZORrU4,0.807,0.388
TRLSYRB12903D016FE,Crazy Crazy Nights,Kiss,05OQAAd4rPxx8sVEeFRDL4,0.801,0.773
TRQBAJQ12903CE88D9,Peace on Earth,U2,05nQlsGGZRvxCGnr8j3drX,0.509,0.303
TRPDEUQ12903CD0632,Unknown Caller,U2,0smKH3Kxqq5RJUKPVIdOmL,0.6,0.0925
TRRLWJV128F4238B38,Dedicated To The One I Love,The Mamas & the Papas,0cYGhSn0JCcd3bHjbYKJIa,0.554,0.376
TRUPURW12903CA9221,God Of Thunder,Kiss,00dJCBIXWwnX7Miy7Vs85P,0.87,0.416
TRGCLFN128F933EA48,Massachusetts,Bee Gees,14vGhhGQFejvsIfvJfnEhz,0.592,0.465
TRKUFJA12903CAD497,Hey Hey What Can I Do,Led Zeppelin,2AqsxgflV63VWMfDAUUJCw,0.858,0.526
TRIYTQR128F4257E8E,Can't Pretend,Tom Odell,08vNkWUrzFbPIddJPs22sd,0.475,0.291
TRRPDET128F92F772F,Soul Survivor,The Rolling Stones,0cvNIKzYcMcgo96UCcW7QN,0.85,0.518
TRUHFEV128F92F9DBB,I Need To Know,Tom Petty and The Heartbreakers,03ZGCpShNQuw2kiRZ2gpIQ,0.886,0.62
TRDJJYF12903CE0513,Outlaw Blues,Bob Dylan,02JNDVwGeHgZ7NGI21tHVj,0.9,0.939
TRSOQEZ128F14637D4,The Things We Do For Love,10cc,070rOgQLdpFjxgcqQ3aalL,0.488,0.691
TRCRCNE12903CE2562,Wild Night,Van Morrison,1A7hIo1C8jacIQ5ZiCjc8g,0.714,0.955
TRJJKVF128F932BF5C,Where You Lead,Carole King,0BHbw2pHE8HOfhm2B2x4Oj,0.459,0.931
TRMIMZV128E0793AC5,Bring On The Night,The Police,0gSdtCXgajwjhFDtIKEf70,0.639,0.749
TRYCTHW128EF344269,Got Me Under Pressure,ZZ Top,0obylpC28LbpeUx0tezLFU,0.881,0.739
TRAACQW128F428854F,The Prettiest Star,David Bowie,3rpRBCylc9jg4SLaMAlZaH,0.53,0.539
TRLKHYA128F145E8B2,Big Time,Peter Gabriel,0p3NL6540ySEWhxgZAzc17,0.904,0.962
TRRJVGD128F933F010,Freak Me Out,Weezer,01EBzwufAS0XnF5oGLKgWj,0.438,0.199
TRBANWB128E07922B4,Turn It On Again,Genesis,0qBCCFfcgK8aFGaGlEWZ2F,0.837,0.405
TRPMVAX128F14566D1,Margaritaville,Jimmy Buffett,0aujKmkZiSITkWfX5EgvVg,0.474,0.842
TRXUKCP128F4261BD5,Richard Cory,Simon & Garfunkel,0ewptAPyyXosYnYqPjZm4d,0.431,0.882
TRSXTEF128F930A81F,The Temple of the King,Rainbow,0gaMmmhGi5buPXpquSAfxg,0.487,0.373
TRIRWYP128E0781998,My God,Jethro Tull,1pkoB8ZiZymyyIvaZmKElJ,0.37,0.208
TRNFHVS128F4265CAF,Hangin' 'Round,Lou Reed,0hMxtFUlHJiaz2AoBEWoua,0.757,0.95
TRXOIWC128F932C9A5,Southampton Dock,Pink Floyd,1e6P6S42qX7vFT0u14S5jm,0.0904,0.176
TRYWVFD128F427C337,Levon,Elton John,0aJfFLl0grcQS7euiIp0ni,0.594,0.426
TRLQRWV128F92ED201,Monday Morning,Fleetwood Mac,0qjfjKFoP7LaqLI2KI9M1Q,0.567,0.858
TRFBLPW128F147742A,New Lands,Justice,1QaEPhMs0TtPudK2eaPIrW,0.821,0.285
TRXPWOD128F426A949,Wasn't Born To Follow,The Byrds,0Y9WPLtD5BZur0LSaePpuB,0.43,0.573
TRHIYQS128F42631C0,Good Company,Queen,13qGcSeDHrvDKml7xVdpKy,0.418,0.51
TRUTHCR128F9338549,Can't Stop Loving You,Phil Collins,0uaNeGnMc0PxTEknE5ftZr,0.787,0.449
TRLZJAJ128EF35C2B1,These Dreams,Heart,2QHOopHJw2AfBJmagmyHF0,0.596,0.275
TRXTAYB12903CE856D,Black Diamond,Kiss,0BzFX9HdhNCVSp6GD4Ecmp,0.941,0.216
TRRRCNP128F145CA21,Do You Believe In Magic,The Lovin' Spoonful,0mxUejjesE5izbHmAy4iJV,0.699,0.813
TRKBZER128F425FB17,Free Four,Pink Floyd,0QmNafkvajTCGw39CG4FTH,0.313,0.642
TRASOUI128E078F152,"Anyway, Anyhow, Anywhere",The Who,0nv5ev6gKsINIZfefqIFFa,0.911,0.428
TRJCNSP12903CAC50C,Cat People (Putting Out Fire),David Bowie,5vLI1yIuny3x4OLZ38Rrn2,0.681,0.361
TRDTNRV12903CB663E,Blue Condition,Cream,0LHLIK82i1cw6hq5tmYtaP,0.302,0.661
TRETYHL128F9308EF5,All She Wants To Do Is Dance,Don Henley,0iQduAM5aQFHQI4Vdrw8Xn,0.545,0.577
TRCPUND128F930B254,Raw Power,The Stooges,0MELotM1GI0zrC6f1YEYOr,0.757,0.708
TRGEBPX128E0792DF4,Sweet Wine,Cream,0q4sr9cyYPZdz5ZZkgTMLY,0.526,0.469
TRXCSIC128F9352F12,What's Your Name,Lynyrd Skynyrd,0SEDpMr3uYiHK3wEdTTdAm,0.639,0.927
TRHJGBA12903CB5129,Gumboots,Paul Simon,03y0S4ZSWkN1zu4G17qb1g,0.878,0.595
TRHGZCY128F4291B83,I Shall Be Free,Bob Dylan,0bE7oLD2w5IzzKCyqFJ04O,0.412,0.792
TRIQHAU128F42775E4,Golden Lights,The Smiths,4JLwQ3ChDuaHBjTD3mT5p3,0.42,0.525
TRRSSVE128F92D969E,I Believe In Miracles,Ramones,0jjgJw5OWRbm0amnc5yOYi,0.879,0.687
TRASEAU128F4270346,Little Red Rooster,The Rolling Stones,0DRqaGs6gSFhwMBImLlbzN,0.437,0.661
TRJUTCY12903CF2ABF,Not Dark Yet,Bob Dylan,0b3vDt0zsZyLDxzkB7OJ0K,0.384,0.209
TRDJDAK128F92F0797,KRS-One,Sublime,0p9lcMZpYIZTz3MWmCF0Rh,0.275,0.382
TRXFFQV128F1458643,Burning Bridges,Pink Floyd,7eevs3p1r2gE7EMHQ6NHmz,0.224,0.139
TRFURVI128F146AFC1,Hi Ho Silver Lining,Jeff Beck,062Ck90sEqiEZSHFsknRd8,0.533,0.867
TRUJAYT128F92C4929,Kimberly,Patti Smith,0iI8LriXKjg47IxjNCWuwz,0.555,0.821
TRFUJCM12903D113DD,Alone Again (Naturally),Gilbert O'Sullivan,0A1GxNZCZle5HeslqhpwSg,0.39,0.594
TRCSMEZ12903CDCF8D,Soul Sacrifice,Santana,01kZbPe1DCEdkmhSM8zoP2,0.944,0.596
TRJLWYK128F933AD79,Everything Is Broken,Bob Dylan,01kTU9GQwPaUvjiCec9mAp,0.686,0.896
TRPXPKZ128F4263A05,Yer So Bad,Tom Petty,10WjyQAAhruRIDq5JVbUh6,0.551,0.75
TRXRZEJ128F4274A89,You Got Lucky,Tom Petty and The Heartbreakers,0OvjKK6d8DJ1023doAg1fd,0.615,0.602
TRLLMSE128F935DDD3,Head Held High,The Velvet Underground,0f25NTam7eFETf0jhgDb5f,0.898,0.905
TRLUCXC128F42AA433,Are You Lonesome Tonight,Elvis Presley,01EpGNiQg4MTF63Ks0zZLz,0.0703,0.163
TRRIXAE12903CCCC78,Bad Love,Eric Clapton,0kRDEuupY0aNQD1m5E2lej,0.862,0.434
TRYEYCQ128F145C983,Right Down The Line,Gerry Rafferty,0dJ0fUf8m5xVmMZKv0QAvL,0.316,0.756
TRIQKUM12903CFE8F8,I'm Into Something Good,Herman's Hermits,00WyjjdBHZIXFmOSlNgDrx,0.508,0.882
TRRKTDV128F145C02C,Hot In The City,Billy Idol,07YT1PaMXkuKP6O0xw2FrJ,0.92,0.578
TRIMFRH128F4246BA9,You Got Me Rocking,The Rolling Stones,0cOQ1ipx6eUc8sZ5iBlfUa,0.916,0.32
TRCPZXW128F1469774,The Living Years,Mike & The Mechanics,0e8B23QGaSj8fZFaGtQCs6,0.527,0.23
TRDLKIV128F92F599B,The Whole of the Moon,The Waterboys,0ccrNcOqLDOig0V702RF2n,0.762,0.592
TRGOPUM128F9319723,Wildflowers,Tom Petty,0fBPsy9bRC0cStEjn1YoB9,0.361,0.621
TRSYHYP128E0793AC9,The Bed's Too Big Without You,The Police,3F6KrT1PGYjxotTRsbHd0O,0.681,0.862
TROUDVB128E0780D97,Throwing It All Away,Genesis,4iYrHuW4C4IsjE7s9HbnxS,0.663,0.394
TRJIEML12903CABB25,Long Distance Runaround,Yes,04tyzG8cU8iujo8ai1ULcQ,0.777,0.258
TRQZEUT128F146C715,Castellorizon,David Gilmour,0YFt5l6xOLbJSJvyVZDpvX,0.23,0.0398
TRIMGYM128E07848C0,A Groovy Kind Of Love,Phil Collins,1IRfeUDgSnS7NUmPJ0pRHz,0.182,0.205
TRJEYIW12903CA755B,Cheat,The Clash,0tIJ9LcPpRVH2ENDYr1qjF,0.911,0.765
TRDHQRL128F4264FF8,Hitch A Ride,Boston,0870QNicMawQH2cnzBVZ3P,0.814,0.569
TRFUXJV128F932FC83,Sister Morphine,The Rolling Stones,2NfFko5tdFWPL1zmHEY0Rg,0.476,0.217
TRROQIM128F426415F,Rudy,Supertramp,0AKol8hczg91P4X7XbhIKM,0.42,0.244
TRRLTCE128F92FF0D9,Darlene,Led Zeppelin,261YXW3DwA7bFTB42znEKg,0.907,0.638
TRODWHD128F92FD8BA,4 + 20,"Crosby, Stills, Nash & Young",2jZPEeW2ynykb2GkVqpOkJ,0.058,0.126
TRRHVPL128F42A1344,Baby Come Back,Player,0964WAsWTgWJPCp5A5o6Sh,0.64,0.506
TREVUFU128F92F5DD8,I Believe in You,Neil Young,281Ai3uQkxFo1HLRFpEZDq,0.329,0.524
TRCSGAK128E0792DEE,Sitting On Top Of The World,Cream,0aY5bJ4jRHiOd8eCMWmcy8,0.355,0.505
TRVOJQZ12903CA5B40,Little Wonder,David Bowie,0TcXlhDwt1TJpVZ7CMzCwR,0.936,0.329
TRCRGBS128F146C717,The Blue,David Gilmour,0VCfjcHCbo5IlAF2vZuH75,0.365,0.105
TRCTTUY128F93475CC,Madagascar,Guns N' Roses,2C3FCSTAsefWd7Y7W0TObx,0.743,0.255
TRRQIDV128E07937FF,Da Ya Think I'm Sexy?,Rod Stewart,058VOmj2vkyItyKHFLc8vF,0.815,0.917
TRUUWPQ12903D0FE6A,We Weren't Born To Follow,Bon Jovi,0X7nAlU5n2SaJk4hrEvSPb,0.834,0.741
TRYIVLB128F426C66A,Safe European Home,The Clash,10b8NSGq29QHieVpKfDvoq,0.919,0.703
TRUEYQB128F933F2FA,Dog Eat Dog,AC/DC,0L0x35hQnmCLtHeSGQlEZj,0.792,0.394
TRXNFIQ128F9306C2C,You Win Again,Bee Gees,1blp6zPL7aF5LeDP9mRGPy,0.932,0.918
TRKISQD128F424B432,Parachute Woman,The Rolling Stones,0YSnRQzfvyA2xM1GAEJ85p,0.601,0.858
TROKEBZ128F423F8CF,Crying in the Chapel,Elvis Presley,00Wh913r5nNjdar9xyOXfH,0.243,0.306
TRRPKYC128F423A5AA,Forever Man,Eric Clapton,0CJXHjPxSO8kMl2pu2P8hY,0.899,0.784
TRMHEIP128F426AC45,"It's Alright, Ma (I'm Only Bleeding)",Bob Dylan,0pWMkBbEH52abIPdiSn9q5,0.377,0.664
TRYGSNI12903CB6AC3,The Bitch Is Back,Elton John,1HmkMhU1EsNUGaALH5ZhZ6,0.988,0.529
TRZMSQA128EF365C6E,Wooden Heart,Elvis Presley,00PLJTNsY5p3F8JMuRXbiE,0.309,0.935
TROHUNJ128F932C215,She's Gone,Hall & Oates,08TT1DfijaOu762vH4bZBM,0.838,0.492
TREGOBV12903CFC735,Comes a Time,Neil Young,40cgAD3MjyLfNLrq7ThVee,0.51,0.501
TRUPUQG128F9342AAD,Have I Told You Lately,Van Morrison,1Q7s4NEPt0xzZp1tQh4v7T,0.171,0.118
TRBIDWF128F930C88B,Vital Signs,Rush,1k0GxoZYv3Yx5mNeXMOZN2,0.851,0.627
TRNQDPE128F93164FF,Are You Ready for the Country?,Neil Young,0nikKJBGdruXuk1ZsmT1jW,0.468,0.907
TRWGTXL128F92C3C03,Autumn Almanac,The Kinks,0QaxHSDAsfbbDQAR8fm9rl,0.618,0.65
TRTCLED128F1494356,Moving In Stereo,The Cars,01BmQnWTLdDojdO5eZU6nm,0.542,0.344
TREWSZA12903CFFC5B,That Was Your Mother,Paul Simon,0ZrQxL2er4D02bZdIvuzHp,0.712,0.481
TRDRCEA128F421BC21,Bad Boy Boogie,AC/DC,0mpaH0pvzMbajJGxPA6q7e,0.857,0.527
TRKMIIB128E07871BB,Big Log,Robert Plant,3NA7U5cUemlICkESsoPVKl,0.639,0.644
TRYLZHP128F932A85F,"Honey, Just Allow Me One More Chance",Bob Dylan,0MYDmBenaLfO7v9c80xjJT,0.687,0.942
TRYOPSQ128F933BA48,When It's Love,Van Halen,2rxePraWVAXyZRHVW1ICss,0.63,0.402
TRFUDIP12903D077E4,How Do You Feel,Jefferson Airplane,0diWyRPKZD0nswFui9KTIf,0.513,0.339
TROYAIL128F931CF93,Lions,Dire Straits,0tkxppxCdXy7kvYUDWorjj,0.46,0.807
TRRGPMB128E0781CF1,I Can't Stand It,The Velvet Underground,0b79uw3Yg3uPVuKrbvvQJ1,0.85,0.692
TRFNPWZ128F92F3198,Mary Had A Little Lamb,Stevie Ray Vaughan,0D7A81E3qJkUJXwf1TVGQ2,0.433,0.929
TRXKNDH128F14984FE,Frankenstein,The Edgar Winter Group,0GIFpQ5BbacxFyLxLAZekd,0.669,0.5
TRDVRIY128F424CDD0,Ramble Tamble,Creedence Clearwater Revival,0UUWYEmVaZ2nYbvEjnsr4B,0.798,0.665
TRQQQIA128F92EB222,Old And Wise,The Alan Parsons Project,0aKZS2sM8zI9I6Esp420V3,0.192,0.0962
TRFEINW128F92FC740,Rhythm Of Love,Scorpions,0d9VfOgINF9HcYOVuyOtOm,0.907,0.329
TRTOUJZ128F147FCB8,Something Happened on the Way to Heaven,Phil Collins,0HrtORrv567WfN2AoxcpQT,0.841,0.633
TRCXZGG128F424EC38,This Is Not America,David Bowie,0pEf6Q0eYxeXTnLIcbcKPv,0.788,0.701
TRWIELB128E079435D,Deuces Are Wild,Aerosmith,0iShvpWNFvQ63ae3Z0CcrJ,0.791,0.392
TRNEQPO128F92FBA4E,Just a Song Before I Go,"Crosby, Stills & Nash",1wHJ3n8ERZljmfGXc1PRbe,0.233,0.486
TRDJQMZ128EF3569F7,The Last Goodbye,The Kills,0r1R8BHSMuuWTzVdn9vxP5,0.281,0.105
TRYRKBM128F426C54C,Hang On Sloopy,The McCoys,01CMTQov660O0KkySPAehQ,0.571,0.961
TREBXDI128F42BC4CF,Oh Sherrie,Steve Perry,0AZuT3e9wc8IWEKUtPwJoJ,0.712,0.287
TRBDPNJ128F9330A2A,Why Don't You Write Me,Simon & Garfunkel,0aK5CeoLPxjTyfeHAzUA62,0.836,0.961
TRPTLLK12903CE4D77,In Memory Of Elizabeth Reed,The Allman Brothers Band,0FdnseD1d68TVhjGs9UdB8,0.596,0.345
TRDIPYD128EF35257D,Brokedown Palace,Grateful Dead,1lcWQ9L0Mn408rVNelT6wm,0.368,0.278
TRRPRHC128F4258BE9,Perfect Circle,R.E.M.,01gVbpoC1Sp3v3nYVuzcqI,0.313,0.681
TRBBRIY128F4286995,Mambo Sun,T. Rex,0atmueX1iVVW8Q6NSSvPJi,0.697,0.637
TRDHCLJ128F931FE6B,I Got the Blues,The Rolling Stones,0rbRmJij0CAEO9lGIAC37I,0.752,0.353
TRJKIWX128F92CFE46,You Wear It Well,Rod Stewart,08BSHFPXmclm8AYat5hXM7,0.561,0.899
TRISHPJ12903CF4E0F,Things Have Changed,Bob Dylan,0Y8bsouzg0nNaIxmYEbUU7,0.84,0.934
TRBELIL128F931CF09,Riff Raff,AC/DC,0DZwrC4QQOYqpcxCeZzwDg,0.978,0.251
TRCDCYO128F4276DF3,Ain't Wastin' Time No More,The Allman Brothers Band,0BSJiicnQtDB4tMMYCfNDB,0.775,0.723
TRDEECE128F428C49D,Let 'Em In,Wings,0m9njSz9IP5nIxcC6O80QX,0.482,0.626
TRDHORQ128F42BC761,Thank You For Loving Me,Bon Jovi,1IFzeq403x7XPjxghirHxt,0.347,0.126
TRRKHST12903CBA693,Factory Girl,The Rolling Stones,0BVppkDBq3NoP9CrGQBJcG,0.434,0.464
TRJRYWB128F4236C75,Maybe I'm a Leo,Deep Purple,0vM8fZdme2RP0XHOpEo2F9,0.856,0.632
TRXSKBR128F92E5F77,Georgy Porgy,Toto,07K3LmiNALV6aeLoLlZYCA,0.643,0.375
TRFQSJS128F4274940,My Back Pages,The Byrds,0CPGSMKyk1H9YehjLxMe0O,0.534,0.733
TRCADRD128F930EF50,Rocky Mountain High,John Denver,038g2AQsgv1yxaQviLN3ii,0.411,0.504
TRAFWQW128F4275A92,I Saw The Light,Todd Rundgren,047vbM2GUbijB4YkfzrS5f,0.833,0.81
TRTASXP128F92CBF41,Bleecker Street,Simon & Garfunkel,09gL88EhjxRfOejt0TmHpj,0.255,0.404
TRCIVVV128F424F521,Send Her My Love,Journey,0VDh1LCSpTq1m8fqhiQGVa,0.536,0.258
TRDDBKX128F4266F99,Allentown,Billy Joel,020fTYrTxwXYoSU5WvECRu,0.837,0.967
TRUUXHZ128F931146F,Tombstone Shadow,Creedence Clearwater Revival,06m7bGLssnpTaLDhYtZjmc,0.857,0.969
TRKRKQV12903CBD496,Zig Zag Wanderer,Captain Beefheart & His Magic Band,0rkmSn7niswNEUpLlpIQiD,0.844,0.841
TRSINLJ128F92EB25A,I Drove All Night,Roy Orbison,0Dvn3OO0PqPQxDY8HGeRyl,0.634,0.565
TRRZPRO128F42547D7,Entre Dos Tierras,Héroes del Silencio,1LCSzXKto5AzEE8ux8rAAT,0.747,0.513
TRFNVSK12903CBAE3D,San Francisco Bay Blues,Eric Clapton,0nNyCc3qq1GBrLvRFeU8Nx,0.763,0.601
TRCUDJV128F92F5E82,I.R.S.,Guns N' Roses,0Mygcqwf4q8BMC95KSERTx,0.937,0.266
TRAVPQQ128F92F998A,Picture Book,The Kinks,0p85tj9Uvo1CuHSfmAy4X3,0.954,0.97
TRPECXR12903CF88F5,Spread Your Wings,Queen,0MqUyrjDnnEKSyDJbFRZGg,0.455,0.431
TRFKKLO128F93177DC,Every Picture Tells A Story,Rod Stewart,0h8OpGtn3KdNg7Nw0wWpUh,0.782,0.761
TRLMLPJ128F428AC7B,My Baby Left Me,Creedence Clearwater Revival,0FsTGlPITQ4BGoWICavO2D,0.77,0.967
TRXOPGM128E0793ACF,Truth Hits Everybody,The Police,06Pzw36xNa6wN08SUdrb40,0.824,0.49
TRYBFJC128F4244214,Captain Jack,Billy Joel,15I0inabv1t98NP2Zj97OC,0.629,0.539
TRLRXAY12903CEFAD3,Shower the People,James Taylor,0RJ6CvfsnjMK3v4KK4Y6fo,0.448,0.568
TRCFBHN12903CEDC9C,Cowboy Song,Thin Lizzy,0EwtA2FuktwJGYhCRBA683,0.814,0.422
TRUJNXG12903CC8134,The Rising,Bruce Springsteen,0dSYWgM8Hfbg3VJVpL9k1A,0.753,0.314
TRDUOQV12903CB1040,Psychotic Reaction,The Count Five,04nlcn0b78FEwoZHZKGY5F,0.642,0.628
TRYRWOQ128F9329798,I'm One,The Who,1d4O1FxaputG8FPOVJxR6i,0.561,0.41
TRXSBBO128F424DF0F,Flesh for Fantasy,Billy Idol,0ETbFWIFdVK8UQhM1UWzUJ,0.619,0.682
TRUFTOY128F4273589,Slipstream,Jethro Tull,1cc91rPrpQXejSuKWtcbxf,0.513,0.893
TRIQBYV128F428B506,Jungle Love,Steve Miller Band,0ezRSmZDrVy07SAHh7A12u,0.685,0.847
TRSGGMJ128F93168A7,She'd Rather Be With Me,The Turtles,1C4Cep07dxzRgy0ruVPAfl,0.784,0.897
